USER_ID,ITEM_ID,TIMESTAMP
0886,175,1555711965
0773,038,1559034813
1085,166,1560639576
0719,149,1568433598
0308,186,1557197219
0539,234,1556017056
1775,216,1556165225
1165,180,1554243259
1515,160,1576994018
0183,033,1556145893
0752,011,1552009517
1679,132,1564045997
1253,152,1551341213
0858,097,1577720003
0670,046,1561089651
0441,058,1556953530
1559,132,1556943946
1727,114,1555200481
1353,006,1560377213
1588,095,1546399066
0005,046,1548012321
1349,095,1553061135
0054,185,1572561316
0527,217,1569790715
1883,157,1566297636
1703,107,1568860369
0609,084,1567719257
1285,010,1552506060
0510,020,1555192017
0916,068,1569437257
0285,122,1567094084
0254,145,1565145112
0922,181,1561932308
0921,170,1551083904
0747,044,1569440320
0653,005,1568658759
1485,194,1550179165
0892,115,1565130224
0194,095,1561814658
0267,120,1551038073
1579,226,1554170654
0648,236,1568158116
1900,112,1567151834
0823,182,1560931941
0664,010,1561278119
0992,208,1549419718
0059,170,1575057465
1449,113,1547926973
0852,202,1560795202
1298,010,1577343611
1698,181,1556735934
0425,205,1573334290
0931,162,1558952711
1733,036,1561462615
1532,011,1575374003
0905,173,1561463676
0119,144,1553793542
1927,160,1571031940
0992,231,1571441263
1757,122,1557660826
0334,235,1548448636
0197,058,1565015654
0949,074,1557420206
1448,009,1572876616
0979,033,1558789158
1219,206,1574720485
1604,025,1562285868
0980,033,1573225261
0146,028,1565122662
0632,086,1555199486
1949,099,1553826134
0838,036,1570693294
0882,210,1557549377
0667,193,1565295720
0444,087,1562913339
0464,081,1553636908
0245,086,1572061384
1186,211,1560987174
1123,231,1563647966
0124,220,1558066851
1748,084,1553791807
0091,102,1548197037
1446,143,1557222022
0275,160,1573250611
1157,207,1575059451
1707,054,1573294766
1966,059,1551118861
0236,057,1549165602
0860,025,1575006479
1115,195,1554789752
1484,181,1546956730
0800,217,1549270206
0319,198,1571324790
0133,217,1558610308
1342,105,1563389218
0092,219,1551512426
0962,237,1570367271
1242,016,1572904601
0890,178,1568944979
1691,003,1577214860
0484,095,1575288839
0596,111,1555796685
0385,113,1572271292
0944,135,1555593415
1483,068,1570046548
1035,095,1555000675
1545,061,1568095714
0423,052,1553566646
0335,018,1570951117
1619,107,1559780943
0062,195,1552826026
0551,112,1567323674
1532,166,1572862751
1232,136,1547992307
0091,088,1549742642
0898,077,1546911009
1458,215,1572331914
0995,059,1560760024
1156,200,1562202713
0851,177,1564945601
0914,053,1566854795
0814,040,1567862905
0495,009,1555905791
0732,226,1562440309
0562,031,1558636642
0713,100,1573285800
1464,193,1546316789
1163,108,1564960754
1342,203,1575518637
1967,173,1556000213
1653,183,1551375364
0324,039,1562168842
1408,016,1548739951
0921,023,1574057396
1494,172,1565860312
1253,145,1556110772
0447,080,1548540324
0436,048,1568701940
1589,016,1570977097
1441,052,1571148183
0865,228,1573422816
1490,020,1557572896
0582,055,1568370801
1492,091,1574197067
0012,205,1558697128
0864,023,1564460579
0537,186,1555870385
0162,140,1566531932
0504,037,1558017284
1768,084,1547655316
1271,163,1573244008
1674,056,1562682627
0068,118,1576215694
1140,196,1568350627
0387,211,1573935738
0446,137,1554377020
0999,035,1546708322
0913,074,1550261608
1212,043,1570490575
0686,042,1560557638
1974,157,1571190658
1497,060,1573931907
1887,038,1552854425
1977,014,1572535782
1059,130,1571624695
0293,211,1558933172
0753,204,1551424710
1479,200,1567964726
1539,142,1563466031
0845,036,1555791020
0743,237,1561296273
0986,111,1566237629
0961,020,1573826432
0541,192,1570372552
0346,070,1559792759
0925,004,1560116741
1127,178,1559102568
0449,063,1556343619
1413,035,1547615416
1320,088,1573760953
0504,193,1574269575
1125,216,1560032085
1225,060,1564325448
0432,001,1555358423
1626,040,1573876260
1095,197,1554083302
0203,134,1570617939
0642,133,1566655270
1771,027,1558827562
1711,188,1572692679
1229,055,1561118302
0195,185,1557981972
0841,061,1572861095
0273,054,1577362432
1467,014,1575759482
0164,132,1566743679
0689,153,1553052688
1455,220,1574070723
1018,175,1549623419
0996,168,1573796630
1182,195,1567017107
1480,213,1563066724
0365,150,1546528430
0384,007,1556090870
1482,134,1566786342
0498,204,1551424429
1410,021,1564471467
1921,006,1565207945
1409,227,1548488396
1003,233,1575650690
1666,111,1576414592
0262,081,1567931568
1741,216,1571937425
1677,038,1569999474
0521,081,1562518243
0698,005,1576751482
0096,183,1549127526
1899,021,1548757273
1431,099,1554539467
1960,092,1564555128
0329,087,1575330456
0317,052,1577462064
1249,085,1568063757
1168,164,1548925547
0126,100,1563953079
1367,207,1554730587
0959,139,1547009479
0036,123,1571825984
1086,225,1576712115
0416,023,1553906958
0830,205,1565190430
0235,019,1555851187
0972,177,1563439728
0760,111,1567378661
0023,006,1547570813
0807,048,1575964992
0575,201,1553775250
0485,145,1556294852
1923,137,1556392482
0706,114,1554139596
0204,131,1550482393
0643,020,1574223728
1410,150,1554175317
0791,151,1571648503
0877,160,1551588620
0138,173,1547822003
0658,017,1573958323
0191,044,1564939718
0099,191,1571373628
1367,199,1567639683
0659,189,1577592002
0864,175,1573036501
1268,166,1565872761
1068,197,1566071194
1103,208,1551646296
0849,133,1571262511
0891,175,1556129748
1599,196,1561761887
0077,074,1546493906
0493,072,1560299624
1643,194,1555553451
0732,104,1575195394
0279,213,1546614790
1613,066,1547363965
0410,110,1553502470
0545,128,1559748817
1621,127,1570951901
0854,034,1557222779
1880,099,1562882899
0964,236,1572390806
1413,004,1563169787
1630,082,1557214035
0459,238,1560901176
1231,168,1564697665
1936,170,1552082795
1680,187,1566611600
1590,055,1553766419
0142,005,1552580464
0338,020,1572107540
0788,022,1550323566
0807,206,1555241371
1514,086,1546647501
0003,075,1556450722
1977,210,1551682110
0921,057,1550067349
0924,064,1547957992
0150,173,1567433537
1202,125,1568514773
0230,175,1567466207
0890,175,1572289450
1219,225,1549977347
0564,223,1553967533
0937,170,1548170256
1166,178,1560234830
0789,041,1573276037
1610,043,1552134099
0183,155,1567084478
0943,136,1575618994
1459,144,1562298829
0669,062,1564378104
0266,090,1547749897
0548,228,1553201600
1844,150,1560418442
1277,003,1557206592
1941,123,1570995511
0398,173,1569352338
1514,070,1555956705
0179,160,1551991198
0938,044,1550186034
0944,093,1571024803
1828,074,1577685765
1900,029,1570397828
0206,063,1548903231
1291,003,1572722022
1367,224,1557345557
1072,086,1557743339
0775,173,1573614710
1825,132,1566187245
1500,114,1564999961
1762,180,1572408978
1720,147,1561485777
0260,031,1547193803
1164,201,1549622718
0006,114,1571300078
1653,118,1566324943
0974,038,1561519584
1731,136,1560600584
1688,171,1558123547
1080,060,1556455780
1067,225,1565716227
0004,099,1575339997
1975,140,1560301186
1907,138,1554933172
0830,130,1569338541
0112,153,1576522543
1499,025,1564310954
1948,005,1570972312
1636,194,1570385619
1657,232,1570849648
0822,140,1551957945
1766,191,1550416879
0147,111,1550559336
1492,208,1555954978
0772,204,1567608543
1105,007,1558868555
0618,154,1560076858
0603,009,1562903255
0719,098,1548329073
1938,238,1567737626
1206,132,1549381058
1235,116,1559777464
0645,115,1564799645
1469,123,1550204246
1324,092,1566376287
0509,056,1550039881
0770,146,1562449321
1664,101,1561049371
1165,158,1559916927
1009,065,1550548148
1297,170,1570990674
1752,006,1546490431
1940,206,1566267882
0029,168,1554984343
0709,076,1566307130
0273,143,1573239049
1452,142,1574358433
1071,021,1559620386
1089,163,1561498639
0515,086,1562735076
1564,025,1562157149
0099,109,1572727831
0831,174,1564401873
1905,086,1568410304
0424,011,1568821526
0874,014,1565131333
0347,016,1554481668
0689,109,1550749327
0793,223,1552142820
0258,189,1550478454
0279,021,1574874654
1196,004,1555022832
1340,122,1548799048
1983,094,1558764263
1360,091,1571256482
0051,137,1555947704
1674,092,1572065240
1671,120,1549078353
0354,222,1565074246
0805,099,1556379625
1038,106,1564601132
0953,062,1574856237
0121,232,1548431697
0790,207,1550327665
1192,185,1573800033
0054,054,1570603197
0395,062,1564039058
0150,181,1572229986
1766,046,1557599876
0694,199,1549710073
1027,076,1561015724
1291,131,1555396566
1392,143,1576732253
1650,035,1566465357
1348,035,1547082938
0796,030,1557491611
0388,057,1550765265
1150,018,1562010771
0918,068,1562055522
0654,210,1546273269
0016,000,1562060567
0248,112,1562513190
0067,197,1571827042
0492,075,1546696893
1446,236,1562954782
1707,210,1561575135
0384,141,1575444274
1198,042,1568901864
1010,064,1546344043
0218,144,1567959195
1685,233,1561021982
0617,092,1567959306
0593,155,1563638085
0943,013,1555415134
1501,192,1550934984
0141,102,1555413554
0351,055,1559804246
0635,136,1547749475
1556,094,1573733695
1610,216,1575325100
0418,131,1560751216
0448,238,1565885690
1793,139,1563270843
1828,232,1551176871
1290,159,1551759436
0097,053,1548421015
0027,080,1558230570
1440,181,1551421697
1208,025,1567698896
1150,133,1559581930
1345,026,1557675733
0525,074,1575528861
0631,049,1553202622
0610,087,1556822289
0626,043,1571372541
0286,209,1570448923
0971,173,1564499001
0000,045,1556180675
1809,099,1552030230
0503,209,1577765453
0832,021,1574252387
1704,017,1549931954
1954,203,1559834320
1611,232,1560102375
1184,065,1575389686
0965,006,1560958969
1415,214,1554310719
1434,126,1563827766
1225,038,1564466384
0019,059,1570604052
0141,058,1576593739
1837,106,1570460047
1283,175,1549735763
1970,188,1563559464
1719,079,1564955261
0384,039,1549086193
0641,238,1576960876
1425,239,1558152204
1024,239,1570641325
1187,215,1554342658
0928,024,1570600413
0453,036,1562006831
0518,094,1572021441
1052,067,1560806901
0915,109,1565832795
1463,189,1559317473
0146,085,1560276561
0506,176,1565534264
0472,236,1561800906
0705,195,1546598048
1967,210,1551665053
0482,081,1563541137
1015,148,1568697197
0828,160,1572126894
1490,043,1558884296
0784,191,1575810226
1039,033,1563584374
1681,071,1562869794
0624,002,1554373431
1804,071,1549143361
0896,151,1557088021
1672,223,1566809906
1390,145,1562444736
0123,130,1571795312
1707,153,1563673633
1354,141,1576475134
1606,031,1573458538
1562,091,1570741672
1648,024,1558096527
0529,110,1554354964
1201,091,1553317259
0900,143,1549824923
0147,115,1560830946
0102,101,1555400221
1146,113,1556410569
0792,083,1558594577
0375,213,1573965645
1386,049,1566447285
1663,184,1552026307
1766,117,1554344952
0715,019,1549829751
1760,012,1554335775
0161,046,1563535397
1809,226,1576851524
1336,213,1555923690
0021,219,1557397111
0013,028,1549364093
1905,227,1566073215
1010,013,1550587588
1991,069,1570887558
1305,002,1550449825
0119,052,1549225770
1968,112,1557518447
1802,081,1565138477
0349,108,1565144621
0901,120,1566631530
0364,233,1575562537
0001,091,1551682598
1574,197,1560630662
1607,084,1565409820
1923,121,1564604329
0492,046,1574020945
1493,005,1572228412
1131,172,1564360229
0810,020,1569844263
1159,006,1570455221
1216,071,1560114383
1346,188,1553218505
1865,137,1558933076
1265,039,1566521565
1069,022,1562762540
1154,057,1563013951
0298,217,1553021099
0192,188,1562957000
0908,027,1557473936
1617,107,1550480241
0159,211,1564136346
1831,149,1549160752
0932,023,1549878578
0774,059,1562747574
0880,016,1559571768
1804,033,1554905079
1856,116,1569483097
0606,222,1564390953
0811,105,1570065733
1215,107,1557235056
0330,099,1557046855
1587,060,1549889751
0880,006,1557311384
1592,060,1546534684
1432,208,1569672873
1820,147,1573922975
1067,176,1554210316
0422,192,1575357835
0857,219,1559747442
0473,166,1575388541
0791,050,1550749512
1774,175,1556510378
1981,044,1572111136
1578,237,1570618153
0514,174,1566659677
0009,187,1568652936
0630,074,1565692390
1482,198,1553473185
1147,116,1548896435
1394,119,1553946132
0998,166,1549863214
1189,200,1548589231
1739,171,1572870179
1536,161,1547407465
0593,222,1560990453
0969,067,1558528703
0907,210,1562206323
0113,082,1574085179
1763,183,1548668744
0813,079,1550897676
1144,076,1567220370
0150,189,1564779764
0758,016,1553925380
0398,123,1572300757
0066,236,1561727246
1750,060,1566492951
0751,175,1569387531
1605,105,1576627450
1471,080,1558969724
0625,195,1556211289
0836,043,1552942827
1404,134,1574823623
1392,047,1556825716
1603,229,1548370888
1520,209,1577608955
0820,025,1548291032
1216,005,1550207238
0726,084,1563727979
0744,216,1569964166
1418,061,1568946656
0520,071,1571873642
0563,065,1552799557
0132,171,1546530210
0127,147,1554955655
0216,145,1569778703
0582,090,1556331564
1409,016,1577382958
0491,139,1569525323
1703,222,1567746179
1594,068,1569583957
1919,013,1565924735
0518,135,1559690587
0785,041,1574658329
1634,054,1575671475
1087,220,1576563990
1169,207,1577160625
1524,094,1574403355
1000,231,1557834338
1630,227,1570996862
0150,106,1556633671
0244,139,1556153165
0202,056,1575762052
0881,008,1557448941
0049,188,1550828369
1426,175,1570575782
1191,198,1554687914
0604,133,1562414676
1424,117,1553165161
0264,220,1565980065
1273,022,1555483103
0006,118,1563125362
0783,053,1569304583
1307,004,1553173408
1166,068,1550467714
1675,138,1556965404
1215,084,1556693866
1655,111,1552185059
0951,063,1548073918
1844,194,1573755522
0041,236,1567731774
1933,116,1556924408
1199,158,1556616877
0020,033,1569673291
1393,205,1555588809
1634,151,1567207027
1752,048,1565633789
1122,150,1550358150
0715,172,1554847953
1219,022,1550148968
1990,040,1569970827
1059,125,1573689084
0985,179,1567498551
1843,226,1558546399
1983,131,1570831435
0505,162,1560389690
1693,202,1558486614
0169,182,1562354417
0703,237,1554877243
1267,073,1558530092
1151,009,1572889354
0684,184,1553860417
0303,181,1557034542
0021,097,1548934433
1705,235,1561279197
1243,007,1574851320
0887,057,1563072997
1544,104,1573003034
1129,218,1550558848
1744,035,1562560439
1523,027,1563124779
0802,130,1572084806
0434,070,1553473810
0192,067,1577561507
0078,022,1548634691
0872,153,1565384565
0438,115,1554071634
1516,036,1568113615
0803,149,1562714998
1906,057,1548552874
0013,168,1569024114
1562,017,1565502960
0593,122,1571233906
1066,219,1565337912
0298,076,1550182431
0222,028,1560635143
1744,211,1562495420
1366,113,1561673147
1685,121,1561939110
0758,008,1576751165
1483,023,1573531392
0496,099,1547764599
0094,119,1570310963
1965,060,1573441499
1188,053,1552245138
0627,062,1564332488
0809,186,1562655631
0932,063,1548648695
1585,234,1576668553
0254,232,1562173777
0591,019,1577153740
0484,074,1565453073
0954,016,1553585007
1498,070,1557153284
0368,209,1568177188
0321,175,1560846541
0749,031,1550054648
0559,189,1554675497
1379,199,1574759959
0103,188,1563437502
1874,064,1546840064
1084,031,1563231670
0539,212,1551096677
1365,050,1564822178
1685,090,1568697779
1071,063,1561607039
0757,211,1568315965
1934,052,1562498072
0613,198,1554274739
0435,146,1569898899
1129,063,1563923700
1939,016,1563125819
1650,216,1566972435
1374,008,1558448888
1938,088,1549353908
0739,002,1570086998
0855,062,1558047032
1218,149,1567252163
1301,102,1551952606
1270,221,1562100146
1638,003,1564170180
0945,193,1575211075
0361,133,1569202906
0657,061,1575504147
0204,016,1566054194
1936,081,1567262399
0050,152,1576578557
0794,129,1551170028
1097,009,1553517376
1323,137,1552541305
0515,129,1546865347
0116,093,1555523695
1980,127,1559567277
1813,051,1557887393
0626,137,1556441820
0361,001,1570955896
0428,073,1576966401
1996,184,1556526414
1672,231,1550631872
1016,163,1568777660
1950,026,1553795085
0238,236,1569167441
1441,171,1558487276
0052,072,1558282394
1383,067,1573365919
1340,063,1551436726
0437,098,1575679954
0056,184,1569839367
0130,051,1546801760
0459,037,1557848328
0221,031,1569205088
1701,049,1570409410
1026,184,1551796410
1208,200,1573740441
0274,059,1576349736
0385,130,1552412993
0451,115,1557224182
1619,021,1548962385
1135,187,1566485792
0959,025,1571331249
0221,016,1547382347
0276,056,1572365204
1240,019,1554925441
1055,234,1546887293
0948,059,1546498404
1440,079,1564368014
1955,196,1563835343
1215,162,1560936630
1312,109,1552770692
1359,222,1562035728
0100,038,1571014148
1990,186,1562218596
1219,223,1559782625
1756,130,1550981593
0224,064,1577752047
0042,082,1559848721
0147,039,1559890247
0852,165,1569816948
0334,021,1550918451
1952,140,1564791637
0885,190,1564766956
1642,163,1573576718
1876,150,1566791922
1776,141,1574716051
1518,036,1574441134
0384,126,1563959932
1079,035,1558083818
0436,101,1564460956
0204,222,1561028444
1933,034,1559232367
1937,019,1569107406
0278,026,1549490501
0755,228,1567362823
0135,172,1569542339
1533,193,1547531783
0133,098,1547395991
0570,037,1552410769
1880,010,1565286182
0751,191,1557464329
0478,073,1572492380
0608,012,1550516047
1247,128,1553623205
0565,132,1553308126
1829,163,1572782151
1004,139,1554585608
0362,120,1561123398
0545,224,1551760246
1473,139,1565452477
0998,199,1570418299
1240,220,1562039627
1882,222,1555440612
0514,183,1556876885
1546,186,1551092166
0994,177,1565642244
1275,234,1547107939
1530,221,1577728458
1595,018,1564838345
1772,057,1552066836
1857,118,1568901119
1010,137,1571914966
1594,172,1552018379
0081,131,1548573345
0433,213,1547123287
1968,057,1559761029
1703,223,1557656390
0791,044,1556189703
1416,221,1554876731
0112,208,1568403731
0662,027,1574932021
1795,189,1549621057
1578,025,1565391251
1766,137,1562328140
1590,080,1554043960
0973,016,1559251681
0837,164,1552101410
1649,202,1567254082
0620,092,1559681872
1895,211,1564729867
0526,115,1570735671
0071,151,1551933143
0145,100,1554665697
1176,128,1566636504
0607,153,1570327674
0212,191,1547880820
0816,216,1566507758
1865,226,1548166054
0217,029,1551175758
1107,000,1551726505
1321,044,1553822492
1039,215,1575077904
0108,043,1559521915
0784,046,1557868306
0672,054,1565438257
1030,181,1557037457
1207,237,1563955362
0414,164,1548411216
0250,065,1556870566
0381,066,1577257556
0624,098,1566974318
1814,071,1553472444
0051,015,1560489522
0653,124,1573790250
0643,104,1573589573
1204,196,1575140477
1190,188,1563861092
0469,028,1562464728
1652,028,1558497790
0089,175,1563224041
1973,105,1546577890
0547,226,1566542002
1226,136,1559576806
0381,070,1560926667
0282,111,1576225968
0664,178,1571629830
1682,167,1575273619
0915,097,1565995911
0500,107,1564386032
1497,231,1554315695
1640,157,1568426607
0799,188,1566534140
0196,067,1563145935
0664,050,1551090159
1024,185,1555504514
1222,033,1569179533
1707,128,1560448764
0102,162,1552248672
0730,153,1574680994
1724,150,1554097150
1517,118,1553078424
1566,137,1549744985
0611,097,1572935696
0885,112,1569426304
1282,198,1553907039
1495,076,1567457206
1429,186,1551235115
1017,016,1550193974
1084,017,1552685231
1662,112,1560109501
1909,051,1563501718
0586,005,1551049288
0115,192,1569293377
0845,227,1569328123
0151,177,1565609014
1529,084,1559505783
0837,140,1575337395
0728,025,1563412919
1056,141,1551279832
1214,019,1575196605
0458,067,1565476077
0465,144,1549930570
1086,042,1565079766
0458,146,1552854885
1212,089,1576371065
0991,075,1569792102
0043,106,1571200596
1802,236,1547149205
1971,115,1572576919
1024,006,1553127087
0884,088,1549264968
1580,056,1555235960
0113,000,1572536042
0314,129,1566272199
0874,016,1555045900
1976,049,1549148512
1946,027,1552182202
0711,169,1574501681
0739,202,1559551667
1347,131,1557282109
1647,039,1567554633
1735,045,1556242452
1335,230,1547114114
0898,182,1557077161
1477,074,1562020692
1976,163,1570037638
1797,110,1571343037
1105,101,1564154880
0435,076,1569028940
0104,148,1561388079
0776,210,1573393111
0017,239,1554834528
0668,131,1553529195
1639,049,1562181394
1102,196,1574857551
1754,104,1555055076
1000,041,1561168307
0577,097,1547542981
1755,024,1575574602
0154,107,1566834473
0551,154,1547805887
1692,218,1560571809
0550,135,1569333434
1692,024,1553217969
1216,176,1564286660
1995,178,1571137296
0765,145,1570128039
0969,120,1563888786
1208,234,1553742850
0245,065,1557397833
0102,143,1569286096
1273,229,1556167733
1390,083,1551695427
1373,107,1569114239
1882,144,1557888423
0319,002,1564284400
0274,155,1566751381
0540,213,1552775051
0043,166,1562720869
0314,172,1573726029
0790,000,1575519712
1771,069,1560462281
0705,132,1569964206
0343,189,1571100897
1460,198,1557554212
0827,067,1557439479
0600,145,1577149763
1053,139,1565705958
0760,220,1560411720
0989,162,1574658682
1559,017,1549946368
1089,134,1557326874
1615,192,1565328559
0725,226,1576484344
0830,200,1555531693
1720,028,1551323026
0571,153,1553262919
0727,014,1570469762
0811,232,1569080349
1497,202,1553067642
0709,185,1571343325
1147,211,1564537201
1559,020,1557687649
0538,106,1576790727
0830,031,1564385130
0285,023,1572965968
1896,180,1553107033
1631,217,1564674505
1419,053,1572473382
1730,226,1558266746
0644,209,1561017717
1656,229,1552046895
1708,003,1567175502
1557,044,1566475921
1620,173,1553178613
1235,198,1559529002
0619,180,1558963652
1035,026,1572017693
0295,154,1559203209
0041,155,1556459590
1919,006,1547521698
0619,155,1564016088
1544,042,1570439877
0708,147,1574283205
1673,183,1556282918
1126,073,1572121731
0763,082,1567171023
0680,079,1555268131
0293,049,1571506750
0169,125,1570408770
1831,185,1547446633
1017,105,1546827986
1893,131,1570966166
1195,036,1556995773
0497,234,1575136415
0463,161,1577216065
0092,064,1562319764
1978,239,1576816907
1722,212,1555843369
0895,192,1553067197
1280,175,1570070321
1451,170,1547614112
0875,222,1570411769
1914,121,1577055074
1026,058,1547615539
0619,146,1549654980
0900,148,1577295270
0749,203,1563396084
1787,196,1556976040
1912,182,1563652217
0983,193,1572107532
1587,018,1562336814
0482,039,1549637022
1524,022,1574022516
0587,187,1552809631
1895,211,1566197501
0300,029,1566990927
0474,210,1564415735
0863,104,1571062643
0295,178,1573695645
1925,088,1547847610
0256,204,1548081920
1751,130,1566922756
0614,228,1554984282
1388,000,1566794441
0656,114,1564000879
0025,208,1573409191
0925,180,1550296190
0945,196,1551356503
1597,110,1565579003
1019,064,1557065567
1899,189,1568171119
1745,065,1575492403
0373,184,1560960455
0217,117,1573155592
1289,132,1577789848
0808,077,1551774833
0024,057,1546884101
1462,049,1549184478
0121,151,1555537532
0272,070,1575158189
1943,217,1570708778
1329,066,1559673522
1123,154,1566218424
1721,032,1547877371
0567,204,1549730089
0668,007,1560803883
1347,106,1566043176
0926,233,1567013860
1953,068,1569820788
1088,166,1570225224
1001,019,1551797176
0395,136,1561250603
1900,234,1551810213
1912,068,1570433700
0730,120,1565687314
0973,196,1570311187
1990,040,1565811577
0580,169,1574160273
0028,122,1575969743
1686,079,1563785449
0960,212,1567533309
0784,221,1575421404
1618,046,1549182806
0128,176,1562354961
0817,068,1555304636
0655,222,1550840738
1809,023,1549636793
1225,208,1551106629
0071,190,1551555167
1550,057,1576592922
0788,055,1548245874
0304,138,1566864304
0405,187,1554079285
1514,211,1567458048
0943,121,1575888870
1335,111,1576892396
1992,081,1569594526
1207,028,1569507402
0199,195,1574533845
0411,109,1561803644
0432,128,1550154512
1240,099,1562123829
0882,183,1551770432
1106,070,1561917300
1989,110,1568847748
0186,092,1568450068
0066,027,1569087790
0594,124,1574775220
1997,221,1564654410
0114,029,1559029230
1308,018,1555555651
0934,233,1564709537
1877,127,1553420896
0839,093,1569644725
0223,212,1551470781
0339,024,1551506982
1118,214,1571138355
1641,239,1561969282
0860,073,1560994315
0388,101,1561418750
0665,038,1565778354
1447,015,1566642883
0297,101,1558229651
1418,193,1547316210
1782,054,1556608614
0865,038,1551920736
0220,068,1554270673
1533,221,1562472357
0742,192,1552587196
1524,154,1555345345
1181,208,1551057711
0416,026,1568409671
0740,029,1560777440
0166,169,1565691127
0193,084,1552355272
1644,194,1575760581
0612,034,1559093232
1030,096,1553595398
0831,183,1548317127
0535,178,1561851896
0153,199,1563270968
1114,004,1551696612
1492,031,1569922468
0835,020,1553184370
1317,195,1547817651
1817,111,1560916916
1335,024,1555061746
1076,192,1560314227
0593,200,1569595770
0851,127,1575077865
0057,174,1567393330
1814,187,1568867524
0655,102,1558206060
1534,182,1560364861
1445,038,1551536535
0927,113,1552199182
0294,235,1562312773
1192,213,1569066684
1689,140,1548133479
1941,206,1572940419
0002,094,1574950321
1699,172,1550074614
1192,081,1556718170
0735,157,1561513632
0572,096,1547714334
0432,233,1564585362
0859,037,1568768877
0068,053,1568664783
0309,170,1561400569
1002,088,1554411994
1263,197,1575428120
0168,220,1575076974
0995,197,1553580378
0346,175,1568172170
0134,063,1569458081
0204,200,1573404722
1230,124,1551635668
0302,174,1565511620
0357,238,1558595751
1181,099,1573124618
0801,006,1564600635
1331,177,1569281111
0881,063,1563016549
0245,149,1566898930
0868,000,1548342881
1552,033,1562722896
0252,133,1563144196
1581,231,1547678778
1286,158,1576244004
1531,156,1561868609
1874,149,1577285841
0056,190,1572358529
1863,182,1577532311
0337,158,1546740340
0473,177,1556594322
1249,110,1557138163
0669,179,1551172899
1713,207,1556430313
0039,208,1551597598
1504,235,1565115432
0563,051,1547694615
1219,161,1569889653
0541,139,1561597882
0742,059,1568629431
0466,099,1576876551
0244,233,1560168995
0512,007,1576251665
0249,039,1558528978
1294,008,1551968395
0608,150,1564994791
1572,227,1556114286
0164,232,1549164130
0902,220,1554965192
0590,113,1558897764
1278,020,1576432487
0919,037,1555744376
0998,170,1564663796
0661,020,1560832294
1511,037,1549233206
0522,082,1553707377
1994,195,1556463899
1657,002,1550290286
1042,017,1549635846
1735,238,1567537271
1734,115,1565250243
1487,135,1554284718
1697,187,1548868349
0328,032,1566689712
0123,132,1566197052
1093,135,1565872784
0130,211,1548412140
1929,143,1550749092
0973,109,1567075012
1043,094,1561916588
1720,071,1556152181
0714,084,1566108367
0690,238,1577154124
0066,173,1558834104
1612,212,1569018532
0605,132,1574938237
0594,219,1561975725
1427,184,1547510475
1746,229,1563046267
1933,099,1551357323
0426,137,1571069687
0990,052,1559929582
1071,026,1548835436
1630,096,1577459185
1165,223,1572539942
1447,097,1549026901
1222,066,1564130952
0516,036,1547880188
1846,157,1548673586
1159,017,1553926173
1212,115,1567914907
0684,235,1574524871
1558,077,1553678417
0049,136,1559496780
0317,023,1549859103
0058,000,1551824213
1182,172,1556499355
0093,189,1550151456
0414,061,1555654091
1815,157,1546498479
0773,124,1561198892
1865,202,1549913164
0588,003,1566652316
1409,198,1553645818
1125,006,1554104972
1991,108,1550391742
0782,055,1574026872
0781,064,1556027364
0887,121,1569528598
0167,229,1566487856
0046,221,1576377135
0779,213,1575547397
1700,232,1577040461
1998,146,1548280081
1628,112,1567258323
0558,167,1546346044
0899,085,1554547670
1475,050,1576022037
0659,230,1548787583
0358,083,1571858051
0525,178,1548456742
0072,058,1552122788
0614,080,1552664678
1956,150,1564778479
1686,047,1563790451
0982,012,1556441515
1252,044,1577208692
1994,119,1565279855
0393,108,1549704135
1623,029,1561036048
0379,152,1550596284
1709,188,1566608670
0692,173,1571653601
1615,208,1556966364
1488,046,1563641554
0358,205,1563512066
0492,037,1569369566
0371,234,1566983908
1179,198,1577799096
0870,182,1568698799
1231,026,1555563121
1498,063,1572628725
0882,224,1555329079
0324,231,1562939325
0600,105,1557289860
1094,138,1572788683
1220,040,1564476807
1320,050,1569248668
1735,189,1568321443
1730,225,1549287589
0434,037,1570322981
1787,221,1568342329
1473,033,1565330042
0199,003,1551427315
1775,220,1560686853
0408,168,1552129187
1352,129,1552691935
0988,199,1550836007
1293,015,1550750573
0413,144,1571458196
0191,090,1569403578
1752,199,1572710151
1212,173,1559048516
0217,206,1563687338
1902,070,1550676146
1372,187,1552460125
0353,073,1553053265
1846,181,1566258753
1649,078,1561985953
1576,007,1549891653
1006,103,1550590213
1280,110,1566016870
1320,167,1548014455
1512,218,1572137684
0662,231,1577589388
1719,081,1549565751
0101,039,1562805662
0797,234,1553930852
0604,177,1559534291
0253,034,1547244578
1168,178,1574763141
1310,200,1547419798
0176,107,1548928921
1344,182,1573789758
1013,177,1553455306
1718,084,1557053383
1549,206,1559360189
0609,178,1551926360
0474,080,1553296127
0040,199,1574394290
1298,068,1559017604
0656,148,1562313837
1124,198,1560699722
1527,136,1549873619
1678,041,1562887803
0610,191,1566117020
1973,109,1555664244
1317,150,1556460813
1765,154,1561226507
0809,159,1569262631
0244,033,1548425754
0334,239,1551578209
0744,205,1556906117
0310,042,1556750995
0370,158,1562016103
1496,226,1570893693
0470,094,1577763981
1111,201,1561074711
1365,185,1576573945
1874,110,1569910655
